$Date;$Time;FH11_Z4_TEMP_SP;FH11_Z4_TEMP_PV;FH11_Z3_TEMP_PV;FH11_Z3_TEMP_MT;FH11_Z3_TEMP_MB;FH11_Z4_TEMP_MB;FH11_Z4_TEMP_MM;FH11_Z4_TEMP_MT;FH11_Z4_MIX_VLV_POS_PV;FH11_Z4_MIX_PRES_PV;FH11_Z4_MIX_PRES_LL;FH11_Z4_MIX_PRES_HL;FH11_PULL;FU_PULL
08/17/17;11:38:09;1157;1156.655;1157.812;1157.812;1164.034;1164.757;1162.442;1156.655;17.27431;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:38:10;1157;1156.366;1157.812;1157.812;1164.034;1164.757;1162.442;1156.366;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:38:11;1157;1156.366;1157.668;1157.668;1164.034;1164.757;1162.442;1156.366;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:38:12;1157;1156.366;1157.668;1157.668;1164.034;1164.612;1162.442;1156.366;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:38:13;1157;1156.366;1157.668;1157.668;1164.034;1164.612;1162.153;1156.366;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:38:14;1157;1156.366;1157.668;1157.668;1163.889;1164.612;1162.153;1156.366;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:38:15;1157;1156.366;1157.668;1157.668;1164.034;1164.612;1162.153;1156.366;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:38:16;1157;1156.366;1157.668;1157.668;1163.889;1164.323;1162.153;1156.366;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:38:17;1157;1156.366;1157.668;1157.668;1163.889;1164.612;1162.153;1156.366;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:38:18;1157;1156.221;1157.668;1157.668;1163.889;1164.323;1162.153;1156.221;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:38:19;1157;1156.221;1157.668;1157.668;1163.889;1164.612;1162.153;1156.221;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:38:20;1157;1156.221;1157.668;1157.668;1163.889;1164.612;1162.153;1156.221;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:38:21;1157;1156.221;1157.668;1157.668;1163.889;1164.323;1162.008;1156.221;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:38:22;1157;1156.221;1157.668;1157.668;1163.889;1164.323;1162.008;1156.221;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:38:23;1157;1156.221;1157.668;1157.668;1163.6;1164.323;1162.008;1156.221;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:38:24;1157;1156.076;1157.668;1157.668;1163.889;1164.323;1162.008;1156.076;17.27431;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:38:25;1157;1156.221;1157.668;1157.668;1163.6;1164.323;1162.008;1156.221;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:38:26;1157;1156.076;1157.668;1157.668;1163.6;1164.323;1162.008;1156.076;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:38:27;1157;1156.076;1157.668;1157.668;1163.889;1164.323;1162.008;1156.076;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:38:28;1157;1156.076;1157.523;1157.523;1163.6;1164.323;1162.008;1156.076;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:38:29;1157;1156.076;1157.523;1157.523;1163.6;1164.323;1162.008;1156.076;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:38:30;1157;1156.076;1157.523;1157.523;1163.6;1164.323;1161.863;1156.076;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:38:31;1157;1156.076;1157.668;1157.668;1163.6;1164.178;1161.863;1156.076;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:38:32;1157;1156.076;1157.668;1157.668;1163.6;1164.178;1161.863;1156.076;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:38:33;1157;1156.076;1157.523;1157.523;1163.6;1164.323;1161.863;1156.076;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:38:34;1157;1155.932;1157.523;1157.523;1163.6;1164.323;1161.863;1155.932;17.27431;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:38:35;1157;1156.076;1157.523;1157.523;1163.6;1164.178;1161.863;1156.076;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:38:36;1157;1156.076;1157.523;1157.523;1163.6;1164.178;1161.863;1156.076;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:38:37;1157;1155.932;1157.523;1157.523;1163.6;1164.178;1161.863;1155.932;17.27431;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:38:38;1157;1155.932;1157.523;1157.523;1163.6;1164.178;1161.863;1155.932;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:38:39;1157;1156.076;1157.523;1157.523;1163.6;1164.178;1161.719;1156.076;17.27431;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:38:40;1157;1155.932;1157.523;1157.523;1163.6;1164.178;1161.719;1155.932;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:38:41;1157;1155.932;1157.523;1157.523;1163.455;1164.178;1161.719;1155.932;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:38:42;1157;1155.932;1157.378;1157.378;1163.455;1164.178;1161.719;1155.932;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:38:43;1157;1155.932;1157.378;1157.378;1163.455;1164.178;1161.719;1155.932;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:38:44;1157;1155.932;1157.523;1157.523;1163.455;1164.034;1161.719;1155.932;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:38:45;1157;1155.932;1157.378;1157.378;1163.455;1164.034;1161.719;1155.932;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:38:46;1157;1155.932;1157.378;1157.378;1163.455;1164.034;1161.719;1155.932;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:38:47;1157;1155.932;1157.378;1157.378;1163.455;1164.034;1161.719;1155.932;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:38:48;1157;1155.932;1157.378;1157.378;1163.31;1164.034;1161.719;1155.932;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:38:49;1157;1155.642;1157.378;1157.378;1163.455;1164.034;1161.719;1155.642;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:38:50;1157;1155.642;1157.378;1157.378;1163.455;1164.034;1161.429;1155.642;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:38:51;1157;1155.642;1157.378;1157.378;1163.31;1163.889;1161.429;1155.642;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:38:52;1157;1155.642;1157.378;1157.378;1163.31;1164.034;1161.429;1155.642;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:38:53;1157;1155.642;1157.089;1157.089;1163.31;1163.889;1161.719;1155.642;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:38:54;1157;1155.642;1157.089;1157.089;1163.31;1163.889;1161.429;1155.642;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:38:55;1157;1155.642;1157.378;1157.378;1163.31;1163.889;1161.429;1155.642;17.27431;0.6684028;0.6;6;46.01521;91.86841
08/17/17;11:38:56;1157;1155.498;1157.378;1157.378;1163.31;1163.889;1161.429;1155.498;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:38:57;1157;1155.642;1157.089;1157.089;1163.165;1163.889;1161.429;1155.642;17.27431;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:38:58;1157;1155.498;1157.089;1157.089;1163.165;1163.889;1161.429;1155.498;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:38:59;1157;1155.498;1157.089;1157.089;1163.165;1163.889;1161.429;1155.498;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:39:00;1157;1155.498;1157.089;1157.089;1163.165;1163.6;1161.285;1155.498;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:39:01;1157;1155.498;1157.089;1157.089;1163.165;1163.6;1161.285;1155.498;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:02;1157;1155.498;1157.089;1157.089;1163.165;1163.6;1161.285;1155.498;17.27431;0.6684028;0.6;6;46.01521;91.86841
08/17/17;11:39:03;1157;1155.498;1157.089;1157.089;1163.165;1163.6;1161.285;1155.498;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:04;1157;1155.353;1157.089;1157.089;1163.165;1163.6;1161.285;1155.353;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:05;1157;1155.498;1157.089;1157.089;1163.165;1163.6;1161.285;1155.498;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:39:06;1157;1155.498;1156.944;1156.944;1163.165;1163.6;1161.285;1155.498;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:07;1157;1155.353;1157.089;1157.089;1162.876;1163.6;1161.285;1155.353;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:39:08;1157;1155.353;1157.089;1157.089;1162.876;1163.6;1161.14;1155.353;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:39:09;1157;1155.353;1157.089;1157.089;1162.876;1163.6;1161.285;1155.353;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:10;1157;1155.353;1157.089;1157.089;1162.876;1163.6;1161.285;1155.353;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:11;1157;1155.353;1156.944;1156.944;1162.876;1163.6;1161.14;1155.353;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:12;1157;1155.353;1156.944;1156.944;1162.876;1163.6;1161.285;1155.353;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:13;1157;1155.353;1156.944;1156.944;1162.876;1163.6;1161.14;1155.353;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:14;1157;1155.208;1156.944;1156.944;1162.876;1163.6;1161.14;1155.208;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:39:15;1157;1155.353;1157.089;1157.089;1162.876;1163.6;1161.14;1155.353;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:16;1157;1155.208;1156.944;1156.944;1162.876;1163.455;1161.14;1155.208;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:17;1157;1155.208;1156.944;1156.944;1162.876;1163.6;1161.14;1155.208;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:18;1157;1155.208;1156.944;1156.944;1162.876;1163.455;1161.14;1155.208;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:39:19;1157;1155.353;1157.089;1157.089;1162.731;1163.455;1161.14;1155.353;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:20;1157;1155.208;1156.944;1156.944;1162.876;1163.455;1161.14;1155.208;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:21;1157;1155.208;1156.944;1156.944;1162.876;1163.455;1161.14;1155.208;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:39:22;1157;1155.208;1157.089;1157.089;1162.731;1163.455;1161.14;1155.208;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:23;1157;1155.208;1157.089;1157.089;1162.731;1163.455;1161.14;1155.208;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:24;1157;1155.208;1157.089;1157.089;1162.731;1163.455;1161.14;1155.208;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:25;1157;1155.208;1157.089;1157.089;1162.731;1163.455;1160.995;1155.208;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:26;1157;1155.208;1157.089;1157.089;1162.731;1163.455;1160.995;1155.208;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:27;1157;1155.208;1157.378;1157.378;1162.731;1163.31;1161.14;1155.208;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:39:28;1157;1155.208;1157.378;1157.378;1162.731;1163.31;1160.995;1155.208;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:39:29;1157;1154.919;1157.378;1157.378;1162.731;1163.31;1160.995;1154.919;17.27431;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:39:30;1157;1154.919;1157.378;1157.378;1162.731;1163.31;1160.995;1154.919;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:31;1157;1154.919;1157.523;1157.523;1162.731;1163.31;1160.995;1154.919;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:32;1157;1154.919;1157.523;1157.523;1162.731;1163.31;1160.995;1154.919;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:33;1157;1154.919;1157.523;1157.523;1162.731;1163.31;1160.995;1154.919;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:39:34;1157;1154.919;1157.523;1157.523;1162.587;1163.31;1160.706;1154.919;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:39:35;1157;1154.919;1157.523;1157.523;1162.587;1163.31;1160.995;1154.919;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:36;1157;1154.774;1157.668;1157.668;1162.587;1163.165;1160.706;1154.774;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:39:37;1157;1154.774;1157.668;1157.668;1162.587;1163.165;1160.706;1154.774;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:39:38;1157;1154.774;1157.668;1157.668;1162.587;1163.165;1160.706;1154.774;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:39:39;1157;1154.774;1157.812;1157.812;1162.587;1163.165;1160.706;1154.774;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:40;1157;1154.774;1157.812;1157.812;1162.587;1163.165;1160.706;1154.774;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:39:41;1157;1154.774;1157.812;1157.812;1162.587;1163.165;1160.706;1154.774;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:39:42;1157;1154.774;1157.812;1157.812;1162.587;1163.165;1160.561;1154.774;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:43;1157;1154.774;1158.102;1158.102;1162.587;1163.165;1160.561;1154.774;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:39:44;1157;1154.774;1158.102;1158.102;1162.587;1163.165;1160.561;1154.774;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:45;1157;1154.774;1158.247;1158.247;1162.442;1163.165;1160.561;1154.774;17.27431;0.6684028;0.6;6;46.01521;91.86841
08/17/17;11:39:46;1157;1154.774;1158.247;1158.247;1162.442;1163.165;1160.561;1154.774;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:39:47;1157;1154.774;1158.247;1158.247;1162.442;1163.165;1160.561;1154.774;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:48;1157;1154.774;1158.247;1158.247;1162.442;1163.165;1160.561;1154.774;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:39:49;1157;1154.63;1158.391;1158.391;1162.442;1163.165;1160.561;1154.63;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:39:50;1157;1154.63;1158.391;1158.391;1162.442;1163.165;1160.561;1154.63;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:51;1157;1154.63;1158.536;1158.536;1162.442;1163.165;1160.561;1154.63;17.27431;0.6684028;0.6;6;46.01521;91.86841
08/17/17;11:39:52;1157;1154.63;1158.536;1158.536;1162.442;1162.876;1160.561;1154.63;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:39:53;1157;1154.63;1158.825;1158.825;1162.442;1163.165;1160.561;1154.63;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:39:54;1157;1154.63;1158.825;1158.825;1162.442;1162.876;1160.561;1154.63;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:39:55;1157;1154.485;1158.825;1158.825;1162.442;1162.876;1160.561;1154.485;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:39:56;1157;1154.485;1158.825;1158.825;1162.442;1162.876;1160.561;1154.485;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:39:57;1157;1154.485;1158.97;1158.97;1162.153;1162.876;1160.417;1154.485;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:39:58;1157;1154.485;1158.97;1158.97;1162.442;1162.876;1160.417;1154.485;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:39:59;1157;1154.485;1159.115;1159.115;1162.442;1162.876;1160.417;1154.485;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:40:00;1157;1154.485;1159.115;1159.115;1162.442;1162.876;1160.417;1154.485;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:40:01;1157;1154.196;1159.115;1159.115;1162.442;1162.731;1160.417;1154.196;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:02;1157;1154.196;1159.259;1159.259;1162.442;1162.731;1160.417;1154.196;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:03;1157;1154.196;1159.549;1159.549;1162.153;1162.731;1160.272;1154.196;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:04;1157;1154.196;1159.549;1159.549;1162.153;1162.731;1160.272;1154.196;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:05;1157;1154.196;1159.549;1159.549;1162.153;1162.731;1160.272;1154.196;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:06;1157;1154.051;1159.693;1159.693;1162.153;1162.731;1160.272;1154.051;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:40:07;1157;1154.196;1159.693;1159.693;1162.153;1162.731;1160.272;1154.196;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:08;1157;1154.051;1159.693;1159.693;1162.153;1162.731;1160.272;1154.051;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:09;1157;1154.051;1159.838;1159.838;1162.153;1162.731;1160.272;1154.051;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:40:10;1157;1154.051;1159.838;1159.838;1162.153;1162.731;1160.272;1154.051;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:11;1157;1154.051;1159.983;1159.983;1162.153;1162.731;1160.272;1154.051;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:40:12;1157;1154.051;1159.983;1159.983;1162.153;1162.731;1160.272;1154.051;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:13;1157;1154.051;1160.272;1160.272;1162.153;1162.587;1160.272;1154.051;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:40:14;1157;1154.051;1159.983;1159.983;1162.153;1162.587;1160.272;1154.051;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:15;1157;1154.051;1160.272;1160.272;1162.153;1162.587;1159.983;1154.051;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:16;1157;1154.051;1160.272;1160.272;1162.153;1162.587;1159.983;1154.051;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:17;1157;1154.051;1160.272;1160.272;1162.153;1162.587;1159.983;1154.051;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:18;1157;1154.051;1160.417;1160.417;1162.153;1162.587;1159.983;1154.051;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:19;1157;1154.051;1160.417;1160.417;1162.008;1162.587;1159.983;1154.051;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:40:20;1157;1154.051;1160.561;1160.561;1162.153;1162.442;1159.983;1154.051;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:40:21;1157;1154.051;1160.706;1160.706;1162.153;1162.587;1159.838;1154.051;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:22;1157;1153.906;1160.706;1160.706;1162.008;1162.587;1159.983;1153.906;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:40:23;1157;1153.906;1160.706;1160.706;1162.008;1162.587;1159.983;1153.906;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:40:24;1157;1153.906;1160.706;1160.706;1162.008;1162.587;1159.838;1153.906;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:40:25;1157;1153.906;1160.995;1160.995;1162.008;1162.587;1159.838;1153.906;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:40:26;1157;1153.906;1160.995;1160.995;1162.008;1162.587;1159.838;1153.906;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:27;1157;1153.906;1161.14;1161.14;1162.008;1162.587;1159.838;1153.906;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:28;1157;1153.906;1161.14;1161.14;1162.008;1162.587;1159.838;1153.906;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:29;1157;1153.762;1161.285;1161.285;1162.008;1162.442;1159.838;1153.762;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:40:30;1157;1153.762;1161.285;1161.285;1162.008;1162.442;1159.838;1153.762;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:31;1157;1153.762;1161.285;1161.285;1162.008;1162.442;1159.838;1153.762;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:40:32;1157;1153.762;1161.429;1161.429;1162.008;1162.442;1159.838;1153.762;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:33;1157;1153.762;1161.429;1161.429;1162.008;1162.442;1159.838;1153.762;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:40:34;1157;1153.762;1161.429;1161.429;1162.008;1162.442;1159.838;1153.762;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:40:35;1157;1153.472;1161.719;1161.719;1162.008;1162.442;1159.838;1153.472;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:36;1157;1153.762;1161.719;1161.719;1162.008;1162.153;1159.838;1153.762;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:37;1157;1153.472;1161.719;1161.719;1162.008;1162.153;1159.693;1153.472;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:40:38;1157;1153.472;1161.863;1161.863;1162.008;1162.153;1159.693;1153.472;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:40:39;1157;1153.472;1161.863;1161.863;1161.863;1162.153;1159.693;1153.472;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:40;1157;1153.472;1162.008;1162.008;1162.008;1162.153;1159.693;1153.472;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:41;1157;1153.472;1162.008;1162.008;1161.863;1162.153;1159.693;1153.472;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:42;1157;1153.472;1162.008;1162.008;1161.863;1162.153;1159.693;1153.472;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:43;1157;1153.472;1162.153;1162.153;1161.863;1162.153;1159.693;1153.472;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:40:44;1157;1153.328;1162.442;1162.442;1161.863;1162.008;1159.693;1153.328;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:45;1157;1153.328;1162.442;1162.442;1161.863;1162.153;1159.693;1153.328;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:40:46;1157;1153.328;1162.442;1162.442;1161.863;1162.153;1159.549;1153.328;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:47;1157;1153.328;1162.442;1162.442;1161.863;1162.153;1159.549;1153.328;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:48;1157;1153.328;1162.587;1162.587;1161.863;1162.008;1159.549;1153.328;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:49;1157;1153.328;1162.587;1162.587;1161.863;1162.008;1159.549;1153.328;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:40:50;1157;1153.328;1162.587;1162.587;1161.863;1162.008;1159.549;1153.328;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:40:51;1157;1153.328;1162.731;1162.731;1161.863;1162.008;1159.549;1153.328;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:52;1157;1153.328;1162.731;1162.731;1161.863;1162.008;1159.549;1153.328;17.27431;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:40:53;1157;1153.328;1162.731;1162.731;1161.863;1162.008;1159.259;1153.328;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:40:54;1157;1153.328;1162.876;1162.876;1161.863;1162.008;1159.259;1153.328;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:55;1157;1153.328;1163.166;1163.165;1161.863;1162.008;1159.549;1153.328;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:56;1157;1153.328;1163.166;1163.165;1161.863;1162.008;1159.259;1153.328;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:57;1157;1153.328;1163.166;1163.165;1161.863;1161.863;1159.259;1153.328;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:58;1157;1153.328;1163.166;1163.165;1161.863;1161.863;1159.259;1153.328;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:40:59;1157;1153.328;1163.31;1163.31;1161.863;1161.863;1159.259;1153.328;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:41:00;1157;1153.183;1163.31;1163.31;1161.863;1161.863;1159.259;1153.183;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:41:01;1157;1153.183;1163.31;1163.31;1161.863;1161.863;1159.259;1153.183;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:41:02;1157;1153.183;1163.31;1163.31;1161.863;1161.863;1159.259;1153.183;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:41:03;1157;1153.183;1163.455;1163.455;1161.863;1161.863;1159.259;1153.183;17.27431;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:41:04;1157;1153.183;1163.6;1163.6;1161.863;1161.863;1159.259;1153.183;17.27431;0.6684028;0.6;6;46.01521;91.86841
08/17/17;11:41:05;1157;1153.183;1163.6;1163.6;1161.863;1161.863;1159.259;1153.183;17.27431;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:41:06;1157;1153.038;1163.889;1163.889;1161.863;1161.863;1159.115;1153.038;17.27431;0.6799768;0.6;6;46.01521;91.86841
