$Date;$Time;FH11_Z1_TEMP_SP;FH11_Z1_TEMP_PV;WE_ZR_TEMP_PV;FH11_Z2C_TEMP_PV;FH11_Z1_MIX_PRES_PV;FH11_Z1_MIX_VLV_POS_PV;FH11_PULL;FH11_Z1A_CD_POS_PV;FH11_Z1BL_CD_POS_PV;FH11_Z1BR_CD_POS_PV
08/17/17;11:23:41;1176;1177.163;1269.502;1167.65;0.9259259;28.06713;46.01521;44.7338;85.53241;14.03357
08/17/17;11:23:42;1176;1177.163;1269.502;1167.795;1.032986;29.1088;46.01521;43.86574;85.53241;14.00463
08/17/17;11:23:43;1176;1177.163;1269.647;1167.506;1.038773;29.1088;46.01521;43.86574;85.53241;14.00463
08/17/17;11:23:44;1176;1177.091;1269.647;1167.795;1.076389;29.36921;46.01521;43.89468;85.53241;14.00463
08/17/17;11:23:45;1176;1177.091;1269.502;1167.506;1.073495;29.36921;46.01521;43.89468;85.53241;14.00463
08/17/17;11:23:46;1176;1177.091;1269.647;1167.506;1.145833;29.97685;46.01521;43.86574;85.53241;14.00463
08/17/17;11:23:47;1176;1177.091;1269.647;1167.506;1.154514;29.97685;46.01521;43.86574;85.53241;14.00463
08/17/17;11:23:48;1176;1177.091;1269.502;1167.506;1.197917;30.41088;46.01521;43.86574;85.53241;14.00463
08/17/17;11:23:49;1176;1176.982;1269.647;1167.506;1.20081;30.41088;46.01521;43.89468;85.53241;14.00463
08/17/17;11:23:50;1176;1177.018;1269.502;1167.795;1.197917;30.41088;46.01521;43.86574;85.53241;14.03357
08/17/17;11:23:51;1176;1176.91;1269.502;1167.506;1.203704;30.41088;46.01521;43.86574;85.53241;14.03357
08/17/17;11:23:52;1176;1176.91;1269.647;1167.506;1.284722;31.01852;46.01521;43.86574;85.53241;14.03357
08/17/17;11:23:53;1176;1176.91;1269.792;1167.65;1.284722;31.07639;46.01521;43.86574;85.53241;14.00463
08/17/17;11:23:54;1176;1176.874;1269.647;1167.506;1.336806;31.56828;46.01521;43.86574;85.53241;14.00463
08/17/17;11:23:55;1176;1176.765;1269.647;1167.506;1.345486;31.56828;46.01521;43.86574;85.53241;14.03357
08/17/17;11:23:56;1176;1176.729;1269.502;1167.65;1.417824;32.08912;46.01521;43.86574;85.53241;14.00463
08/17/17;11:23:57;1176;1176.729;1269.647;1167.506;1.432292;32.08912;46.01521;43.86574;85.53241;14.03357
08/17/17;11:23:58;1176;1176.729;1269.647;1167.506;1.478588;32.52315;46.01521;43.89468;85.53241;14.03357
08/17/17;11:23:59;1176;1176.657;1269.502;1167.506;1.46412;32.52315;46.01521;43.86574;85.53241;14.00463
08/17/17;11:24:00;1176;1176.584;1269.502;1167.506;1.46412;32.52315;46.01521;43.86574;85.53241;14.00463
08/17/17;11:24:01;1176;1176.548;1269.502;1167.65;1.46412;32.52315;46.01521;43.86574;85.53241;14.00463
08/17/17;11:24:02;1176;1176.548;1269.647;1167.65;1.519097;32.72569;46.01521;43.11343;85.50346;14.00463
08/17/17;11:24:03;1176;1176.548;1269.647;1167.216;1.510417;32.75463;46.01521;43.11343;85.53241;14.00463
08/17/17;11:24:04;1176;1176.584;1269.647;1167.216;1.603009;33.42014;46.01521;43.11343;85.53241;14.00463
08/17/17;11:24:05;1176;1176.512;1269.647;1167.506;1.608796;33.42014;46.01521;43.11343;85.53241;14.03357
08/17/17;11:24:06;1176;1176.439;1269.502;1167.216;1.605903;33.42014;46.01521;43.14236;85.53241;14.00463
08/17/17;11:24:07;1176;1176.476;1269.647;1167.216;1.597222;33.42014;46.01521;43.14236;85.53241;14.03357
08/17/17;11:24:08;1176;1176.476;1269.647;1167.216;1.649306;33.70949;46.01521;43.11343;85.53241;14.03357
08/17/17;11:24:09;1176;1176.403;1269.647;1167.216;1.646412;33.70949;46.01521;43.11343;85.53241;14.00463
08/17/17;11:24:10;1176;1176.331;1269.647;1167.216;1.649306;33.70949;46.01521;43.14236;85.53241;14.00463
08/17/17;11:24:11;1176;1176.331;1269.502;1167.072;1.649306;33.70949;46.01521;43.11343;85.53241;14.03357
08/17/17;11:24:12;1176;1176.331;1269.647;1167.216;1.634838;33.70949;46.01521;43.14236;85.53241;14.00463
08/17/17;11:24:13;1176;1176.331;1269.647;1167.072;1.637731;33.70949;46.01521;43.11343;85.53241;14.00463
08/17/17;11:24:14;1176;1176.331;1269.502;1167.072;1.652199;33.70949;46.01521;43.14236;85.53241;14.03357
08/17/17;11:24:15;1176;1176.331;1269.647;1167.506;1.649306;33.70949;46.01521;43.11343;85.53241;14.03357
08/17/17;11:24:16;1176;1176.331;1269.647;1167.072;1.655093;33.70949;46.01521;43.11343;85.53241;14.00463
08/17/17;11:24:17;1176;1176.15;1269.502;1167.072;1.637731;33.70949;46.01521;43.14236;85.53241;14.00463
08/17/17;11:24:18;1176;1176.15;1269.647;1167.216;1.640625;33.70949;46.01521;42.39005;85.53241;14.03357
08/17/17;11:24:19;1176;1176.114;1269.502;1167.216;1.646412;33.70949;46.01521;42.36111;85.53241;14.03357
08/17/17;11:24:20;1176;1176.15;1269.502;1167.072;1.640625;33.70949;46.01521;42.36111;85.53241;14.00463
08/17/17;11:24:21;1176;1176.078;1269.647;1167.216;1.637731;33.70949;46.01521;42.36111;85.53241;14.00463
08/17/17;11:24:22;1176;1176.005;1269.213;1167.216;1.646412;33.70949;46.01521;42.39005;85.53241;14.00463
08/17/17;11:24:23;1176;1176.005;1269.502;1167.072;1.646412;33.70949;46.01521;42.39005;85.53241;14.03357
08/17/17;11:24:24;1176;1176.005;1269.502;1167.072;1.637731;33.70949;46.01521;42.36111;85.53241;14.00463
08/17/17;11:24:25;1176;1176.005;1269.502;1167.072;1.634838;33.70949;46.01521;42.36111;85.53241;14.00463
08/17/17;11:24:26;1176;1175.969;1269.213;1167.216;1.646412;33.70949;46.01521;42.36111;85.53241;14.03357
08/17/17;11:24:27;1176;1175.969;1269.213;1167.072;1.655093;33.70949;46.01521;42.36111;85.53241;14.00463
08/17/17;11:24:28;1176;1175.969;1269.213;1166.927;1.652199;33.70949;46.01521;42.36111;85.53241;14.00463
08/17/17;11:24:29;1176;1175.969;1269.502;1167.072;1.646412;33.70949;46.01521;42.36111;85.53241;14.03357
08/17/17;11:24:30;1176;1175.897;1269.502;1166.927;1.646412;33.70949;46.01521;42.36111;85.53241;14.00463
08/17/17;11:24:31;1176;1175.897;1269.213;1166.927;1.640625;33.70949;46.01521;42.39005;85.53241;14.00463
08/17/17;11:24:32;1176;1175.897;1269.213;1166.927;1.655093;33.70949;46.01521;42.36111;85.53241;14.03357
08/17/17;11:24:33;1176;1175.897;1269.213;1166.782;1.637731;33.70949;46.01521;42.36111;85.53241;14.00463
08/17/17;11:24:34;1176;1175.825;1269.502;1166.927;1.640625;33.70949;46.01521;42.36111;85.53241;14.00463
08/17/17;11:24:35;1176;1175.752;1269.502;1166.782;1.640625;33.70949;46.01521;42.36111;85.53241;14.03357
08/17/17;11:24:36;1176;1175.68;1269.213;1166.927;1.637731;33.70949;46.01521;42.36111;85.53241;14.00463
08/17/17;11:24:37;1176;1175.752;1269.502;1166.927;1.640625;33.70949;46.01521;42.36111;85.53241;14.00463
08/17/17;11:24:38;1176;1175.752;1269.213;1166.782;1.640625;33.70949;46.01521;42.36111;85.53241;14.00463
08/17/17;11:24:39;1176;1175.68;1269.213;1166.782;1.649306;33.70949;46.01521;42.36111;85.53241;14.00463
08/17/17;11:24:40;1176;1175.68;1269.213;1166.782;1.652199;33.70949;46.01521;42.36111;85.53241;14.00463
08/17/17;11:24:41;1176;1175.68;1269.213;1166.782;1.66088;33.70949;46.01521;42.36111;85.53241;14.00463
08/17/17;11:24:42;1176;1175.535;1269.213;1166.493;1.66088;33.70949;46.01521;42.36111;85.53241;14.00463
08/17/17;11:24:43;1176;1175.68;1269.213;1166.493;1.631944;33.70949;46.01521;42.39005;85.53241;14.00463
08/17/17;11:24:44;1176;1175.499;1269.502;1166.782;1.640625;33.70949;46.01521;42.36111;85.53241;14.00463
08/17/17;11:24:45;1176;1175.535;1269.502;1166.782;1.646412;33.70949;46.01521;42.36111;85.53241;14.03357
08/17/17;11:24:46;1176;1175.499;1269.213;1166.493;1.637731;33.70949;46.01521;42.39005;85.53241;14.00463
08/17/17;11:24:47;1176;1175.499;1269.213;1166.493;1.646412;33.70949;46.01521;42.36111;85.53241;14.03357
08/17/17;11:24:48;1176;1175.463;1269.213;1166.348;1.646412;33.70949;46.01521;41.84028;85.53241;14.03357
08/17/17;11:24:49;1176;1175.463;1269.213;1166.782;1.637731;33.70949;46.01521;41.86922;85.53241;14.03357
08/17/17;11:24:50;1176;1175.499;1269.502;1166.493;1.640625;33.70949;46.01521;41.84028;85.53241;14.00463
08/17/17;11:24:51;1176;1175.463;1269.213;1166.493;1.646412;33.70949;46.01521;41.86922;85.53241;14.00463
08/17/17;11:24:52;1176;1175.463;1269.213;1166.348;1.655093;33.70949;46.01521;41.86922;85.53241;14.03357
08/17/17;11:24:53;1176;1175.391;1269.213;1166.493;1.649306;33.70949;46.01521;41.86922;85.53241;14.03357
08/17/17;11:24:54;1176;1175.463;1269.213;1166.348;1.652199;33.70949;46.01521;41.84028;85.53241;14.03357
08/17/17;11:24:55;1176;1175.463;1269.502;1166.493;1.640625;33.70949;46.01521;41.84028;85.53241;14.00463
08/17/17;11:24:56;1176;1175.463;1269.213;1166.348;1.649306;33.70949;46.01521;41.84028;85.53241;14.03357
08/17/17;11:24:57;1176;1175.463;1269.502;1166.348;1.640625;33.70949;46.01521;41.84028;85.53241;14.03357
08/17/17;11:24:58;1176;1175.463;1269.213;1166.348;1.640625;33.70949;46.01521;41.86922;85.53241;14.00463
08/17/17;11:24:59;1176;1175.391;1269.213;1166.493;1.652199;33.70949;46.01521;41.84028;85.53241;14.00463
08/17/17;11:25:00;1176;1175.391;1269.213;1166.493;1.649306;33.70949;46.01521;41.84028;85.53241;14.03357
08/17/17;11:25:01;1176;1175.391;1269.502;1166.348;1.634838;33.70949;46.01521;41.86922;85.53241;14.00463
08/17/17;11:25:02;1176;1175.391;1269.502;1166.348;1.681134;34.02777;46.01521;41.29051;85.53241;14.00463
08/17/17;11:25:03;1176;1175.391;1269.213;1166.493;1.681134;34.02777;46.01521;41.26158;85.53241;14.00463
08/17/17;11:25:04;1176;1175.354;1269.502;1166.493;1.689815;34.02777;46.01521;41.29051;85.53241;14.03357
08/17/17;11:25:05;1176;1175.354;1269.502;1166.348;1.689815;34.02777;46.01521;41.29051;85.53241;14.03357
08/17/17;11:25:06;1176;1175.354;1269.213;1166.493;1.678241;34.02777;46.01521;41.26158;85.53241;14.00463
08/17/17;11:25:07;1176;1175.354;1269.502;1166.348;1.678241;34.02777;46.01521;41.29051;85.53241;14.00463
08/17/17;11:25:08;1176;1175.354;1269.502;1166.348;1.724537;34.25926;46.01521;41.26158;85.53241;14.03357
08/17/17;11:25:09;1176;1175.391;1269.502;1166.348;1.736111;34.25926;46.01521;41.29051;85.53241;14.03357
08/17/17;11:25:10;1176;1175.354;1269.502;1166.204;1.733217;34.25926;46.01521;41.29051;85.53241;14.03357
08/17/17;11:25:11;1176;1175.354;1269.213;1166.348;1.727431;34.25926;46.01521;41.29051;85.53241;14.00463
08/17/17;11:25:12;1176;1175.354;1269.213;1166.348;1.721643;34.25926;46.01521;41.29051;85.53241;14.03357
08/17/17;11:25:13;1176;1175.391;1269.502;1166.348;1.727431;34.25926;46.01521;41.26158;85.53241;14.03357
08/17/17;11:25:14;1176;1175.391;1269.502;1166.348;1.736111;34.25926;46.01521;41.29051;85.53241;14.00463
08/17/17;11:25:15;1176;1175.354;1269.213;1166.348;1.724537;34.25926;46.01521;41.29051;85.53241;14.00463
08/17/17;11:25:16;1176;1175.391;1269.213;1166.204;1.733217;34.25926;46.01521;41.26158;85.53241;14.03357
08/17/17;11:25:17;1176;1175.354;1269.502;1166.204;1.727431;34.25926;46.01521;41.29051;85.53241;14.03357
08/17/17;11:25:18;1176;1175.391;1269.502;1166.348;1.71875;34.25926;46.01521;41.29051;85.53241;14.03357
08/17/17;11:25:19;1176;1175.391;1269.502;1166.348;1.727431;34.25926;46.01521;41.26158;85.53241;14.03357
08/17/17;11:25:20;1176;1175.391;1269.502;1166.348;1.724537;34.25926;46.01521;41.29051;85.53241;14.03357
08/17/17;11:25:21;1176;1175.391;1269.213;1166.348;1.727431;34.25926;46.01521;41.26158;85.53241;14.00463
08/17/17;11:25:22;1176;1175.391;1269.213;1166.348;1.721643;34.25926;46.01521;41.26158;85.53241;14.00463
08/17/17;11:25:23;1176;1175.391;1269.502;1166.204;1.739005;34.25926;46.01521;41.26158;85.53241;14.00463
08/17/17;11:25:24;1176;1175.391;1269.502;1166.204;1.727431;34.25926;46.01521;41.26158;85.53241;14.00463
08/17/17;11:25:25;1176;1175.391;1269.213;1166.204;1.727431;34.25926;46.01521;41.26158;85.53241;14.03357
08/17/17;11:25:26;1176;1175.391;1269.502;1166.059;1.727431;34.25926;46.01521;41.26158;85.53241;14.00463
08/17/17;11:25:27;1176;1175.391;1269.502;1166.204;1.721643;34.25926;46.01521;41.26158;85.53241;14.00463
08/17/17;11:25:28;1176;1175.391;1269.213;1166.204;1.724537;34.25926;46.01521;41.26158;85.53241;14.00463
08/17/17;11:25:29;1176;1175.391;1269.213;1166.059;1.733217;34.25926;46.01521;41.26158;85.53241;14.00463
08/17/17;11:25:30;1176;1175.391;1269.502;1166.204;1.712963;34.25926;46.01521;41.26158;85.53241;14.03357
08/17/17;11:25:31;1176;1175.391;1269.213;1166.059;1.733217;34.25926;46.01521;41.26158;85.53241;14.03357
08/17/17;11:25:32;1176;1175.463;1269.213;1166.059;1.727431;34.25926;46.01521;41.29051;85.53241;14.03357
08/17/17;11:25:33;1176;1175.463;1269.213;1165.77;1.712963;34.25926;46.01521;41.29051;85.53241;14.03357
08/17/17;11:25:34;1176;1175.499;1269.213;1166.059;1.724537;34.25926;46.01521;41.26158;85.53241;14.03357
08/17/17;11:25:35;1176;1175.463;1269.502;1165.77;1.739005;34.25926;46.01521;41.29051;85.53241;14.00463
08/17/17;11:25:36;1176;1175.463;1269.213;1165.77;1.710069;34.25926;46.01521;41.29051;85.53241;14.00463
08/17/17;11:25:37;1176;1175.535;1269.502;1166.059;1.724537;34.25926;46.01521;41.29051;85.53241;14.00463
08/17/17;11:25:38;1176;1175.535;1269.213;1166.059;1.724537;34.25926;46.01521;41.26158;85.53241;14.00463
08/17/17;11:25:39;1176;1175.463;1269.213;1166.059;1.727431;34.25926;46.01521;41.29051;85.53241;14.00463
08/17/17;11:25:40;1176;1175.535;1269.502;1165.77;1.721643;34.25926;46.01521;41.26158;85.53241;14.00463
08/17/17;11:25:41;1176;1175.571;1269.213;1166.059;1.741898;34.25926;46.01521;41.29051;85.53241;14.00463
08/17/17;11:25:42;1176;1175.571;1269.213;1165.77;1.741898;34.25926;46.01521;41.26158;85.53241;14.03357
08/17/17;11:25:43;1176;1175.571;1269.213;1166.059;1.727431;34.25926;46.01521;41.29051;85.53241;14.00463
08/17/17;11:25:44;1176;1175.571;1269.213;1166.059;1.727431;34.25926;46.01521;41.29051;85.53241;14.00463
08/17/17;11:25:45;1176;1175.571;1269.213;1165.77;1.721643;34.25926;46.01521;41.26158;85.53241;14.03357
08/17/17;11:25:46;1176;1175.571;1269.502;1166.059;1.71875;34.25926;46.01521;41.26158;85.53241;14.00463
08/17/17;11:25:47;1176;1175.571;1269.213;1165.77;1.721643;34.25926;46.01521;41.29051;85.53241;14.00463
08/17/17;11:25:48;1176;1175.571;1269.502;1165.77;1.704282;34.25926;46.01521;41.29051;85.53241;14.03357
08/17/17;11:25:49;1176;1175.571;1269.213;1165.77;1.721643;34.25926;46.01521;41.29051;85.53241;14.00463
08/17/17;11:25:50;1176;1175.571;1269.502;1165.77;1.71875;34.25926;46.01521;41.29051;85.53241;14.00463
08/17/17;11:25:51;1176;1175.571;1269.213;1165.77;1.727431;34.25926;46.01521;41.29051;85.53241;14.03357
08/17/17;11:25:52;1176;1175.571;1269.502;1165.77;1.71875;34.25926;46.01521;41.26158;85.53241;14.00463
08/17/17;11:25:53;1176;1175.716;1269.213;1165.77;1.727431;34.25926;46.01521;41.26158;85.53241;14.00463
08/17/17;11:25:54;1176;1175.716;1269.213;1165.77;1.739005;34.25926;46.01521;41.26158;85.53241;14.00463
08/17/17;11:25:55;1176;1175.716;1269.502;1165.625;1.712963;34.25926;46.01521;41.26158;85.53241;14.00463
08/17/17;11:25:56;1176;1175.571;1269.213;1165.77;1.733217;34.25926;46.01521;41.29051;85.53241;14.00463
08/17/17;11:25:57;1176;1175.716;1269.068;1165.77;1.733217;34.25926;46.01521;41.26158;85.53241;14.00463
08/17/17;11:25:58;1176;1175.716;1269.068;1165.77;1.721643;34.25926;46.01521;41.26158;85.53241;14.00463
08/17/17;11:25:59;1176;1175.716;1269.068;1165.625;1.712963;34.25926;46.01521;41.26158;85.53241;14.00463
08/17/17;11:26:00;1176;1175.716;1269.502;1165.77;1.724537;34.25926;46.01521;41.29051;85.53241;14.03357
08/17/17;11:26:01;1176;1175.752;1269.502;1165.625;1.710069;34.25926;46.01521;41.26158;85.53241;14.00463
08/17/17;11:26:02;1176;1175.825;1269.502;1165.77;1.727431;34.25926;46.01521;41.29051;85.53241;14.03357
08/17/17;11:26:03;1176;1175.788;1269.647;1165.625;1.724537;34.25926;46.01521;41.26158;85.53241;14.03357
08/17/17;11:26:04;1176;1175.861;1269.213;1165.625;1.724537;34.25926;46.01521;41.26158;85.53241;14.00463
08/17/17;11:26:05;1176;1175.825;1269.213;1165.77;1.727431;34.25926;46.01521;41.29051;85.53241;14.00463
08/17/17;11:26:06;1176;1175.861;1269.068;1165.77;1.721643;34.25926;46.01521;41.26158;85.53241;14.03357
08/17/17;11:26:07;1176;1175.825;1269.213;1165.625;1.721643;34.25926;46.01521;41.26158;85.53241;14.00463
08/17/17;11:26:08;1176;1175.861;1269.068;1165.625;1.712963;34.25926;46.01521;41.26158;85.53241;14.00463
08/17/17;11:26:09;1176;1175.861;1269.068;1165.625;1.712963;34.25926;46.01521;41.26158;85.53241;14.00463
08/17/17;11:26:10;1176;1175.861;1269.068;1165.625;1.727431;34.25926;46.01521;41.26158;85.53241;14.00463
08/17/17;11:26:11;1176;1176.005;1269.068;1165.625;1.712963;34.25926;46.01521;41.29051;85.53241;14.03357
08/17/17;11:26:12;1176;1175.933;1269.068;1165.625;1.721643;34.25926;46.01521;41.29051;85.53241;14.03357
08/17/17;11:26:13;1176;1176.005;1269.068;1165.77;1.724537;34.25926;46.01521;41.26158;85.53241;14.00463
08/17/17;11:26:14;1176;1176.005;1269.213;1165.625;1.724537;34.25926;46.01521;41.29051;85.53241;14.03357
08/17/17;11:26:15;1176;1176.005;1269.213;1165.625;1.721643;34.25926;46.01521;41.29051;85.53241;14.03357
08/17/17;11:26:16;1176;1176.005;1269.068;1165.625;1.71875;34.25926;46.01521;41.26158;85.53241;14.00463
08/17/17;11:26:17;1176;1176.005;1269.068;1165.48;1.724537;34.25926;46.01521;41.34838;85.53241;14.00463
