$Date;$Time;FH11_Z3_TEMP_SP;FH11_Z3_TEMP_PV;FH11_Z2C_TEMP_PV;FH11_Z4_TEMP_PV;FH11_Z3_WG_DMP_POS_PV;FH11_Z3_CLN_VLV_POS_PV;FH11_Z3_MIX_VLV_POS_PV;FH11_Z3_MIX_PRES_PV;FH11_Z4_MIX_PRES_LL;FH11_Z4_MIX_PRES_HL;FH11_PULL
08/17/17;11:22:29;1162;1176.331;1168.953;1171.267;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:22:30;1162;1176.331;1168.663;1171.267;100;84.20139;23.14815;0.7204861;0.6;6;46.01521
08/17/17;11:22:31;1162;1176.331;1168.953;1171.267;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:22:32;1162;1176.331;1168.663;1171.267;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:22:33;1162;1176.331;1168.953;1171.267;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:22:34;1162;1176.331;1168.663;1171.267;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:22:35;1162;1176.186;1168.953;1171.123;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:22:36;1162;1176.186;1168.663;1171.267;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:22:37;1162;1176.186;1168.663;1171.123;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:22:38;1162;1176.186;1168.519;1171.123;100;84.20139;23.14815;0.714699;0.6;6;46.01521
08/17/17;11:22:39;1162;1176.186;1168.519;1171.123;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:22:40;1162;1176.186;1168.663;1171.123;100;84.20139;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:22:41;1162;1175.897;1168.519;1171.123;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:22:42;1162;1175.897;1168.519;1171.123;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:22:43;1162;1175.897;1168.519;1171.123;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:22:44;1162;1175.897;1168.519;1171.123;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:22:45;1162;1175.897;1168.519;1171.123;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:22:46;1162;1175.897;1168.519;1170.833;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:22:47;1162;1175.752;1168.663;1170.833;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:22:48;1162;1175.897;1168.519;1171.123;100;84.20139;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:22:49;1162;1175.897;1168.374;1171.123;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:22:50;1162;1175.752;1168.519;1171.123;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:22:51;1162;1175.752;1168.374;1170.833;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:22:52;1162;1175.752;1168.374;1170.833;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:22:53;1162;1175.752;1168.519;1170.833;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:22:54;1162;1175.752;1168.374;1170.833;100;84.20139;23.14815;0.7204861;0.6;6;46.01521
08/17/17;11:22:55;1162;1175.752;1168.374;1170.833;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:22:56;1162;1175.752;1168.374;1170.833;100;84.20139;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:22:57;1162;1175.752;1168.374;1170.833;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:22:58;1162;1175.752;1168.229;1170.833;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:22:59;1162;1175.608;1168.374;1170.833;100;84.20139;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:23:00;1162;1175.608;1168.229;1170.833;100;84.20139;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:23:01;1162;1175.608;1168.229;1170.833;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:23:02;1162;1175.608;1168.519;1170.833;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:23:03;1162;1175.608;1168.519;1170.689;100;84.20139;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:23:04;1162;1175.608;1168.229;1170.833;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:23:05;1162;1175.463;1168.229;1170.689;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:23:06;1162;1175.463;1168.229;1170.689;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:23:07;1162;1175.608;1168.229;1170.689;100;84.20139;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:23:08;1162;1175.463;1168.229;1170.689;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:23:09;1162;1175.608;1168.229;1170.689;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:23:10;1162;1175.463;1167.94;1170.689;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:23:11;1162;1175.463;1168.374;1170.544;100;84.20139;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:23:12;1162;1175.463;1168.229;1170.689;100;84.20139;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:23:13;1162;1175.174;1167.94;1170.544;100;84.20139;23.14815;0.7378472;0.6;6;46.01521
08/17/17;11:23:14;1162;1175.463;1167.94;1170.544;100;84.20139;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:23:15;1162;1175.463;1168.229;1170.689;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:23:16;1162;1175.174;1167.94;1170.544;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:23:17;1162;1175.174;1167.94;1170.544;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:23:18;1162;1175.029;1167.94;1170.544;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:23:19;1162;1175.174;1168.229;1170.544;100;84.20139;23.14815;0.7204861;0.6;6;46.01521
08/17/17;11:23:20;1162;1175.174;1167.94;1170.544;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:23:21;1162;1175.029;1167.94;1170.544;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:23:22;1162;1175.174;1167.795;1170.399;100;84.20139;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:23:23;1162;1175.029;1167.795;1170.399;100;84.20139;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:23:24;1162;1175.029;1167.94;1170.544;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:23:25;1162;1175.029;1167.795;1170.544;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:23:26;1162;1175.029;1167.94;1170.544;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:23:27;1162;1175.029;1167.795;1170.544;100;84.20139;23.14815;0.7378472;0.6;6;46.01521
08/17/17;11:23:28;1162;1175.029;1167.94;1170.399;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:23:29;1162;1175.029;1167.795;1170.399;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:23:30;1162;1175.029;1167.795;1170.399;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:23:31;1162;1175.029;1167.94;1170.399;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:23:32;1162;1174.884;1168.229;1170.399;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:23:33;1162;1175.029;1167.94;1170.399;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:23:34;1162;1174.884;1167.65;1170.399;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:23:35;1162;1174.884;1167.65;1170.399;100;84.20139;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:23:36;1162;1174.884;1167.65;1170.399;100;84.20139;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:23:37;1162;1174.884;1167.65;1170.399;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:23:38;1162;1174.884;1167.94;1170.399;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:23:39;1162;1174.884;1167.94;1170.399;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:23:40;1162;1174.884;1167.94;1170.399;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:23:41;1162;1174.74;1167.65;1170.399;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:23:42;1162;1174.74;1167.795;1170.11;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:23:43;1162;1174.74;1167.506;1170.399;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:23:44;1162;1174.74;1167.795;1170.11;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:23:45;1162;1174.74;1167.506;1170.399;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:23:46;1162;1174.74;1167.506;1170.399;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:23:47;1162;1174.74;1167.506;1170.11;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:23:48;1162;1174.45;1167.506;1170.11;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:23:49;1162;1174.45;1167.506;1170.11;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:23:50;1162;1174.45;1167.795;1170.11;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:23:51;1162;1174.45;1167.506;1170.11;100;84.20139;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:23:52;1162;1174.45;1167.506;1170.11;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:23:53;1162;1174.45;1167.65;1170.11;100;84.20139;23.14815;0.7204861;0.6;6;46.01521
08/17/17;11:23:54;1162;1174.45;1167.506;1170.11;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:23:55;1162;1174.45;1167.506;1170.11;100;84.20139;23.14815;0.7204861;0.6;6;46.01521
08/17/17;11:23:56;1162;1174.306;1167.65;1169.965;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:23:57;1162;1174.306;1167.506;1170.11;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:23:58;1162;1174.306;1167.506;1170.11;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:23:59;1162;1174.306;1167.506;1170.11;100;84.20139;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:24:00;1162;1174.306;1167.506;1169.965;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:24:01;1162;1174.306;1167.65;1169.965;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:24:02;1162;1174.306;1167.65;1169.965;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:24:03;1162;1174.306;1167.216;1169.965;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:24:04;1162;1174.306;1167.216;1169.965;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:24:05;1162;1174.306;1167.506;1169.965;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:24:06;1162;1174.306;1167.216;1169.965;100;84.20139;23.14815;0.7378472;0.6;6;46.01521
08/17/17;11:24:07;1162;1174.161;1167.216;1169.965;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:24:08;1162;1174.161;1167.216;1169.965;100;84.20139;23.14815;0.7378472;0.6;6;46.01521
08/17/17;11:24:09;1162;1174.161;1167.216;1169.965;100;84.20139;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:24:10;1162;1174.161;1167.216;1169.965;100;84.20139;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:24:11;1162;1174.161;1167.072;1169.821;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:24:12;1162;1174.161;1167.216;1169.965;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:24:13;1162;1174.161;1167.072;1169.821;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:24:14;1162;1174.161;1167.072;1169.821;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:24:15;1162;1174.161;1167.506;1169.821;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:24:16;1162;1174.161;1167.072;1169.821;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:24:17;1162;1174.016;1167.072;1169.821;100;84.20139;23.14815;0.7407407;0.6;6;46.01521
08/17/17;11:24:18;1162;1174.016;1167.216;1169.821;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:24:19;1162;1174.016;1167.216;1169.821;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:24:20;1162;1174.016;1167.072;1169.821;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:24:21;1162;1174.016;1167.216;1169.821;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:24:22;1162;1174.016;1167.216;1169.821;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:24:23;1162;1174.016;1167.072;1169.821;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:24:24;1162;1174.016;1167.072;1169.676;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:24:25;1162;1174.016;1167.072;1169.676;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:24:26;1162;1173.727;1167.216;1169.676;100;84.20139;23.14815;0.714699;0.6;6;46.01521
08/17/17;11:24:27;1162;1173.727;1167.072;1169.821;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:24:28;1162;1173.727;1166.927;1169.821;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:24:29;1162;1173.727;1167.072;1169.676;100;84.20139;23.14815;0.7204861;0.6;6;46.01521
08/17/17;11:24:30;1162;1173.727;1166.927;1169.676;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:24:31;1162;1173.727;1166.927;1169.676;100;84.20139;23.14815;0.714699;0.6;6;46.01521
08/17/17;11:24:32;1162;1173.727;1166.927;1169.387;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:24:33;1162;1173.727;1166.782;1169.676;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:24:34;1162;1173.727;1166.927;1169.387;100;84.20139;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:24:35;1162;1173.727;1166.782;1169.387;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:24:36;1162;1173.727;1166.927;1169.676;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:24:37;1162;1173.582;1166.927;1169.676;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:24:38;1162;1173.582;1166.782;1169.676;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:24:39;1162;1173.582;1166.782;1169.676;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:24:40;1162;1173.582;1166.782;1169.676;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:24:41;1162;1173.582;1166.782;1169.387;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:24:42;1162;1173.437;1166.493;1169.387;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:24:43;1162;1173.437;1166.493;1169.387;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:24:44;1162;1173.437;1166.782;1169.242;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:24:45;1162;1173.437;1166.782;1169.387;100;84.20139;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:24:46;1162;1173.437;1166.493;1169.387;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:24:47;1162;1173.437;1166.493;1169.242;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:24:48;1162;1173.293;1166.348;1169.242;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:24:49;1162;1173.437;1166.782;1169.387;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:24:50;1162;1173.293;1166.493;1169.387;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:24:51;1162;1173.293;1166.493;1169.387;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:24:52;1162;1173.293;1166.348;1169.387;100;84.20139;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:24:53;1162;1173.293;1166.493;1169.387;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:24:54;1162;1173.293;1166.348;1169.387;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:24:55;1162;1173.293;1166.493;1169.387;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:24:56;1162;1173.293;1166.348;1169.242;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:24:57;1162;1173.293;1166.348;1169.242;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:24:58;1162;1173.293;1166.348;1169.242;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:24:59;1162;1173.293;1166.493;1169.387;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:25:00;1162;1173.293;1166.493;1169.242;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:25:01;1162;1173.003;1166.348;1169.242;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:25:02;1162;1173.003;1166.348;1169.242;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:25:03;1162;1173.003;1166.493;1169.387;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:25:04;1162;1173.003;1166.493;1169.242;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:25:05;1162;1173.003;1166.348;1169.242;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:25:06;1162;1172.859;1166.493;1169.097;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:25:07;1162;1172.859;1166.348;1169.242;100;84.20139;23.14815;0.7378472;0.6;6;46.01521
08/17/17;11:25:08;1162;1172.859;1166.348;1169.242;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:25:09;1162;1172.859;1166.348;1169.097;100;84.20139;23.14815;0.7378472;0.6;6;46.01521
08/17/17;11:25:10;1162;1172.859;1166.204;1169.097;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:25:11;1162;1172.859;1166.348;1169.097;100;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:25:12;1162;1172.714;1166.348;1169.097;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:25:13;1162;1172.859;1166.348;1169.097;100;84.20139;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:25:14;1162;1172.714;1166.348;1169.097;100;84.20139;23.14815;0.7204861;0.6;6;46.01521
08/17/17;11:25:15;1162;1172.714;1166.348;1169.097;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:25:16;1162;1172.714;1166.204;1168.953;100;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:25:17;1162;1172.714;1166.204;1168.953;100;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:25:18;1162;1172.714;1166.348;1168.953;98.13161;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:25:19;1162;1172.714;1166.348;1169.097;98.29696;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:25:20;1162;1172.714;1166.348;1169.097;99.28902;84.20139;23.14815;0.7378472;0.6;6;46.01521
08/17/17;11:25:21;1162;1172.714;1166.348;1169.097;99.28902;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:25:22;1162;1172.714;1166.348;1169.097;99.28902;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:25:23;1162;1172.569;1166.204;1169.097;99.28902;84.20139;23.14815;0.7204861;0.6;6;46.01521
08/17/17;11:25:24;1162;1172.569;1166.204;1169.097;99.28902;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:25:25;1162;1172.714;1166.204;1169.097;99.28902;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:25:26;1162;1172.569;1166.059;1168.663;99.28902;84.20139;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:25:27;1162;1172.569;1166.204;1168.953;99.28902;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:25:28;1162;1172.569;1166.204;1168.953;99.28902;84.20139;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:25:29;1162;1172.569;1166.059;1168.953;99.28902;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:25:30;1162;1172.569;1166.204;1168.953;99.28902;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:25:31;1162;1172.569;1166.059;1168.663;99.28902;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:25:32;1162;1172.28;1166.059;1168.953;99.28902;84.20139;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:25:33;1162;1172.28;1165.77;1168.663;99.28902;84.20139;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:25:34;1162;1172.28;1166.059;1168.663;95.15542;84.17245;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:25:35;1162;1172.28;1165.77;1168.663;95.15542;84.17245;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:25:36;1162;1172.28;1165.77;1168.663;97.47024;84.17245;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:25:37;1162;1172.28;1166.059;1168.663;97.5529;84.17245;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:25:38;1162;1172.28;1166.059;1168.663;98.37962;84.17245;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:25:39;1162;1172.28;1166.059;1168.663;98.37962;84.17245;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:25:40;1162;1172.135;1165.77;1168.663;99.53704;84.17245;23.14815;0.7204861;0.6;6;46.01521
08/17/17;11:25:41;1162;1172.135;1166.059;1168.953;99.53704;84.17245;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:25:42;1162;1172.135;1165.77;1168.663;99.53704;84.17245;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:25:43;1162;1172.135;1166.059;1168.663;99.53704;84.17245;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:25:44;1162;1172.135;1166.059;1168.663;97.63557;84.17245;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:25:45;1162;1172.135;1165.77;1168.519;97.63557;84.17245;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:25:46;1162;1171.991;1166.059;1168.519;97.63557;84.08565;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:25:47;1162;1171.991;1165.77;1168.519;97.63557;84.08565;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:25:48;1162;1171.991;1165.77;1168.519;97.63557;84.08565;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:25:49;1162;1171.991;1165.77;1168.663;97.63557;84.08565;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:25:50;1162;1171.991;1165.77;1168.519;98.54496;84.08565;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:25:51;1162;1171.991;1165.77;1168.519;98.79298;84.08565;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:25:52;1162;1171.991;1165.77;1168.374;99.61971;84.08565;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:25:53;1162;1171.991;1165.77;1168.519;99.61971;84.08565;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:25:54;1162;1171.991;1165.77;1168.519;99.61971;84.08565;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:25:55;1162;1171.991;1165.625;1168.374;99.61971;84.08565;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:25:56;1162;1171.991;1165.77;1168.663;99.61971;84.08565;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:25:57;1162;1171.846;1165.77;1168.519;99.61971;84.08565;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:25:58;1162;1171.846;1165.77;1168.519;99.70238;84.08565;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:25:59;1162;1171.846;1165.625;1168.519;99.61971;84.08565;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:26:00;1162;1171.846;1165.77;1168.374;96.23016;84.08565;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:26:01;1162;1171.846;1165.625;1168.374;96.23016;84.08565;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:26:02;1162;1171.846;1165.77;1168.374;98.37962;84.08565;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:26:03;1162;1171.557;1165.625;1168.374;98.37962;84.08565;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:26:04;1162;1171.557;1165.625;1168.229;99.37169;84.08565;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:26:05;1162;1171.557;1165.77;1168.374;99.53704;84.08565;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:26:06;1162;1171.557;1165.77;1168.374;99.53704;84.08565;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:26:07;1162;1171.557;1165.625;1168.374;99.53704;84.08565;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:26:08;1162;1171.557;1165.625;1168.229;95.40343;83.3912;23.14815;0.7378472;0.6;6;46.01521
08/17/17;11:26:09;1162;1171.557;1165.625;1168.229;95.40343;83.3912;23.14815;0.7378472;0.6;6;46.01521
08/17/17;11:26:10;1162;1171.557;1165.625;1168.374;97.63557;83.3912;23.14815;0.7349537;0.6;6;46.01521
08/17/17;11:26:11;1162;1171.557;1165.625;1168.229;97.63557;83.3912;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:26:12;1162;1171.412;1165.625;1168.229;97.63557;83.3912;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:26:13;1162;1171.412;1165.77;1168.374;97.63557;83.3912;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:26:14;1162;1171.412;1165.625;1168.229;98.54496;83.3912;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:26:15;1162;1171.412;1165.625;1168.229;98.54496;83.3912;23.14815;0.7233796;0.6;6;46.01521
08/17/17;11:26:16;1162;1171.412;1165.625;1168.229;98.54496;83.3912;23.14815;0.7262731;0.6;6;46.01521
08/17/17;11:26:17;1162;1171.412;1165.48;1168.229;98.54496;83.3912;23.14815;0.7291667;0.6;6;46.01521
08/17/17;11:26:18;1162;1171.412;1165.625;1168.374;98.54496;83.3912;23.14815;0.7204861;0.6;6;46.01521
