$Date;$Time;FH11_Z2C_TEMP_SP;FH11_Z2C_TEMP_PV;FH11_Z1C_TEMP_PV;FH11_Z3_TEMP_PV;FH11_Z2_TEMP_LT;FH11_Z2_TEMP_RT;FH11_PULL;FH11_Z2L_MIX_VLV_POS_PV;FH11_Z2R_MIX_VLV_POS_PV;FH11_Z2L_MIX_PRES_PV;FH11_Z2R_MIX_PRES_PV;FH11_Z2_CLN_VLV_POS_PV;FH11_Z2_WG_DMP_POS_PV
05/04/18;11:30:29;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.174768;1.388889;5.931713;4.546957
05/04/18;11:30:30;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.163194;1.374421;5.931713;4.546957
05/04/18;11:30:31;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.163194;1.380208;5.931713;4.546957
05/04/18;11:30:32;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.174768;1.380208;5.931713;4.546957
05/04/18;11:30:33;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.163194;1.374421;5.931713;4.546957
05/04/18;11:30:34;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.168981;1.380208;5.931713;4.546957
05/04/18;11:30:35;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.163194;1.388889;5.931713;4.546957
05/04/18;11:30:36;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.160301;1.365741;5.931713;4.546957
05/04/18;11:30:37;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.168981;1.388889;5.931713;4.546957
05/04/18;11:30:38;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.163194;1.385995;5.931713;4.546957
05/04/18;11:30:39;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.160301;1.365741;5.931713;4.546957
05/04/18;11:30:40;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.171875;1.385995;5.931713;4.546957
05/04/18;11:30:41;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.157407;1.377315;5.931713;4.546957
05/04/18;11:30:42;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.160301;1.371528;5.931713;4.546957
05/04/18;11:30:43;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.163194;1.380208;5.931713;4.546957
05/04/18;11:30:44;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.171875;1.388889;5.931713;4.546957
05/04/18;11:30:45;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.157407;1.365741;5.931713;4.546957
05/04/18;11:30:46;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.168981;1.377315;5.931713;4.546957
05/04/18;11:30:47;1186;1185.735;1186.386;1184.144;1187.037;1187.037;44.98286;31.27893;21.32523;1.163194;1.385995;5.931713;4.546957
05/04/18;11:30:48;1186;1185.88;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.163194;1.374421;5.931713;4.546957
05/04/18;11:30:49;1186;1185.735;1186.386;1184.144;1187.037;1187.037;44.98286;31.27893;21.32523;1.168981;1.388889;5.931713;4.546957
05/04/18;11:30:50;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.163194;1.380208;5.931713;4.546957
05/04/18;11:30:51;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.163194;1.365741;5.931713;4.546957
05/04/18;11:30:52;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.163194;1.371528;5.931713;4.546957
05/04/18;11:30:53;1186;1185.735;1186.386;1184.144;1187.037;1187.037;44.98286;31.27893;21.32523;1.168981;1.388889;5.931713;4.546957
05/04/18;11:30:54;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.157407;1.371528;5.931713;4.546957
05/04/18;11:30:55;1186;1185.735;1186.386;1184.144;1187.037;1187.037;44.98286;31.27893;21.32523;1.168981;1.385995;5.931713;4.546957
05/04/18;11:30:56;1186;1185.735;1186.386;1184.144;1187.037;1187.037;44.98286;31.27893;21.32523;1.168981;1.380208;5.931713;4.546957
05/04/18;11:30:57;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.157407;1.380208;5.931713;4.546957
05/04/18;11:30:58;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.174768;1.385995;5.931713;4.546957
05/04/18;11:30:59;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.154514;1.371528;5.931713;4.546957
05/04/18;11:31:00;1186;1185.735;1186.531;1184.144;1187.037;1187.037;44.98286;31.27893;21.32523;1.160301;1.374421;5.931713;4.546957
05/04/18;11:31:01;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.168981;1.377315;5.931713;4.546957
05/04/18;11:31:02;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.163194;1.374421;5.931713;4.546957
05/04/18;11:31:03;1186;1185.735;1186.386;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.168981;1.371528;5.931713;4.546957
05/04/18;11:31:04;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.160301;1.391782;5.931713;4.546957
